id,date_account_created,timestamp_first_active,date_first_booking,gender,age,signup_method,signup_flow,language,affiliate_channel,affiliate_provider,first_affiliate_tracked,signup_app,first_device_type,first_browser,country_destination
80dap1rp9h,2014-01-09,20140109234554,,-unknown-,,basic,25,en,direct,direct,omg,iOS,Mac Desktop,Safari,NDF
1ryi8gsw9s,2014-03-03,20140303212612,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
ulyhs6813m,2013-03-30,20130330020304,,MALE,49.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
72eq7s3pne,2013-03-13,20130313230402,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
fx29gxe3u2,2013-03-16,20130316233453,,MALE,53.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
ikof3nhd7h,2014-04-18,20140418100227,,-unknown-,,basic,0,en,seo,google,linked,Web,iPad,Chrome Mobile,NDF
sut9ke1plz,2013-05-17,20130517051034,,FEMALE,29.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
22c3vkdedm,2013-08-18,20130818182620,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
4w4mon6mtw,2013-04-09,20130409225842,,FEMALE,37.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
5qy5kbl3fe,2013-10-01,20131001221753,,FEMALE,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
1kepsqi5y9,2013-01-03,20130103201108,,-unknown-,,basic,12,en,api,other,untracked,iOS,iPhone,-unknown-,NDF
n13kde3rj4,2013-08-24,20130824233612,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
44aefbze72,2013-12-03,20131203081324,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
0vw82afgiy,2014-03-08,20140308034355,,MALE,35.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
xh34cgn9yg,2012-07-16,20120716145809,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
srmjig9ymg,2014-03-28,20140328230649,,MALE,53.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
13km1q1p4l,2013-03-18,20130318201643,,MALE,32.0,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
e8ulvlj9xa,2013-06-24,20130624231052,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
9rfjp73arm,2013-10-04,20131004191429,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
myxzpt1x0v,2013-11-25,20131125175857,,FEMALE,51.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Chrome,NDF
s5pgyu04x9,2014-04-16,20140416221020,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
r11d4a6ud2,2014-02-14,20140214040451,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
wcfzja7a6o,2013-03-08,20130308191544,,FEMALE,56.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
ephvsmof71,2013-02-24,20130224181735,,-unknown-,53.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
j3y0ckxxey,2014-01-18,20140118052358,,-unknown-,,basic,25,zh,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
rfyty2xgeg,2013-04-18,20130418162652,,FEMALE,55.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
ij10bjshxq,2014-05-26,20140526045704,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
v8lc7olxj5,2013-12-26,20131226221951,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
46asiom5sm,2012-12-01,20121201210901,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
v37w0258np,2014-02-10,20140210061455,,MALE,110.0,facebook,0,en,sem-non-brand,google,untracked,Web,Windows Desktop,Chrome,NDF
qodrtm9ukx,2012-07-25,20120725030241,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
lsmm4czkbn,2013-04-02,20130402002325,,FEMALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
ep7th56r2m,2014-06-08,20140608201848,,-unknown-,,basic,0,en,sem-brand,bing,omg,Web,Windows Desktop,IE,NDF
0p7q163wrl,2014-04-09,20140409030512,,MALE,45.0,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF
de323pdrhi,2013-03-23,20130323041420,,FEMALE,40.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
c0je62mcg9,2012-06-20,20120620172644,,MALE,37.0,facebook,3,en,other,craigslist,tracked-other,Web,Windows Desktop,Firefox,NDF
4kk3g5evh9,2013-11-05,20131105000708,,-unknown-,,basic,0,en,direct,direct,product,Web,Mac Desktop,Safari,NDF
39cnoxfpgg,2013-11-05,20131105203459,,MALE,31.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
sivrg50ftf,2014-06-28,20140628012308,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
ybx4xf8j3y,2014-06-03,20140603003721,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
lcq5pj24zl,2014-05-04,20140504065011,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF
6zec5zg6tq,2011-12-10,20111210121010,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
8bjg4hi9un,2014-05-06,20140506000544,,MALE,30.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
a39wdm65xy,2012-09-04,20120904012231,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
ml8zhjz3y3,2013-07-26,20130726220323,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
xe6m4n7hfo,2013-04-24,20130424044712,,FEMALE,37.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
3ld0f0k09z,2014-06-17,20140617201327,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
vq8omr8l8k,2014-01-19,20140119144746,,-unknown-,,basic,25,en,direct,direct,,iOS,Other/Unknown,-unknown-,NDF
2kazvx7igu,2014-05-19,20140519035042,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF
p2oy2t7agq,2012-07-05,20120705192406,,-unknown-,,basic,12,en,api,other,untracked,Web,Windows Desktop,IE,NDF
0e4xse7kuh,2014-01-21,20140121180714,,MALE,37.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
r4heubnxt5,2012-07-06,20120706195132,,FEMALE,34.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
qoiws94du5,2013-09-25,20130925024946,,FEMALE,31.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
s8nu79s325,2014-04-11,20140411024439,,MALE,50.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,Chrome,NDF
689mwlbz73,2014-05-24,20140524152055,,-unknown-,19.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
127dv0hpqt,2014-04-30,20140430021159,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
66s01ukezy,2013-06-02,20130602102835,,FEMALE,22.0,facebook,0,zh,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
lui41q6gsu,2013-12-04,20131204040536,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
h2cuw7tbox,2012-01-12,20120112190157,,FEMALE,46.0,facebook,2,en,other,other,untracked,Web,Mac Desktop,Safari,NDF
y50yda6xp3,2013-07-19,20130719032439,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
ixvti9ek0f,2014-06-30,20140630011746,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Chrome,NDF
ywcgzsi4sw,2014-02-18,20140218193838,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
bizng5n1ui,2014-06-06,20140606195749,,-unknown-,,basic,0,en,content,google,untracked,Web,Mac Desktop,Firefox,NDF
qfphqxzcvg,2013-03-20,20130320212803,,FEMALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
zyewk98xy4,2014-05-06,20140506051726,,-unknown-,24.0,basic,0,en,direct,direct,product,Web,Mac Desktop,Chrome,NDF
glf2ftkvud,2014-05-29,20140529083130,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
gc4nf13k0z,2014-04-22,20140422143924,,MALE,34.0,facebook,0,en,direct,direct,untracked,Web,iPhone,Mobile Safari,NDF
yayh644jcg,2013-10-13,20131013213641,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Chrome Mobile,NDF
nvsdk0ife5,2014-06-15,20140615022507,,-unknown-,35.0,basic,0,en,sem-brand,google,linked,Web,iPhone,Mobile Safari,NDF
smjz7v8p4j,2013-03-18,20130318182738,,FEMALE,56.0,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Firefox,NDF
he3lz5neb5,2013-10-04,20131004030503,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Firefox,NDF
ogjylsswu0,2014-05-13,20140513142832,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
7tyrp40jmr,2014-04-23,20140423121105,,FEMALE,27.0,facebook,0,ru,content,facebook,omg,Web,Mac Desktop,Chrome,NDF
xcbbixs5nk,2011-10-21,20111021184656,,FEMALE,33.0,basic,3,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
s1wvjx81l2,2013-01-07,20130107050608,,FEMALE,41.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
6ubq5453ae,2014-02-24,20140224081647,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
ifxuzexlxf,2013-09-14,20130914014714,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,iPad,Mobile Safari,NDF
56yc9hl7k5,2012-11-03,20121103052549,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
k00ljdt0hs,2010-06-28,20100628192511,,MALE,36.0,basic,2,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
6dppanp60a,2012-08-03,20120803053502,,FEMALE,,basic,0,en,sem-brand,google,tracked-other,Web,iPad,Mobile Safari,NDF
jqbegapecg,2012-11-27,20121127011054,,-unknown-,,basic,0,en,sem-non-brand,vast,omg,Web,Windows Desktop,IE,NDF
3r7k6tzxcb,2014-06-29,20140629174519,,-unknown-,,basic,0,en,sem-brand,bing,omg,Web,Windows Desktop,IE,NDF
oz2gdtrrcp,2013-06-18,20130618044538,,-unknown-,,basic,23,en,direct,direct,untracked,Android,iPad,Mobile Safari,NDF
fibt5o3vwv,2014-06-15,20140615044605,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
c3apxyvq7x,2014-06-12,20140612193928,,-unknown-,,google,12,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF
teaql58o66,2011-10-09,20111009180427,,FEMALE,38.0,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
zdotngf0of,2012-09-11,20120911230138,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
wzkr0t0n33,2013-02-05,20130205174455,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
pj7yoozj8m,2013-07-12,20130712171122,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
z1sbq06p6f,2013-09-06,20130906125918,,MALE,34.0,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
0ddhrj4iv3,2013-11-15,20131115170422,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
k9wlvq7d4q,2013-05-31,20130531075914,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
aqj9zvbyfk,2013-06-17,20130617000555,,MALE,38.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
z0hpbwuvot,2013-04-11,20130411032105,,MALE,33.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
u1izifxdhm,2013-09-29,20130929162856,,-unknown-,,basic,0,en,sem-non-brand,bing,omg,Web,iPad,Mobile Safari,NDF
7wvggxfjlp,2013-02-06,20130206233901,,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
oepe4ae2r9,2013-12-26,20131226030357,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
93a7om031d,2013-07-04,20130704082114,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
nnyw9yitot,2013-04-03,20130403195533,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
463bkfmyms,2014-04-25,20140425212914,,MALE,61.0,facebook,0,en,content,google,omg,Web,Windows Desktop,Chrome,NDF
j6xtx2yb7s,2013-04-04,20130404042247,,FEMALE,31.0,facebook,0,es,seo,facebook,untracked,Web,Mac Desktop,Chrome,NDF
d4qkib384w,2014-01-01,20140101201215,,-unknown-,,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF
ao6piocfh9,2013-05-02,20130502211352,,MALE,36.0,facebook,0,en,other,other,tracked-other,Web,Windows Desktop,Chrome,NDF
wgvtqwl8d9,2013-06-16,20130616223530,,MALE,34.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
6n7y2142df,2013-12-16,20131216042201,,FEMALE,36.0,basic,0,en,seo,facebook,untracked,Web,Mac Desktop,Safari,NDF
rvm7v6svws,2012-09-11,20120911114524,,MALE,,basic,3,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
fpqdmxnwo2,2014-04-30,20140430044242,,MALE,29.0,facebook,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
999vn0k19e,2013-12-03,20131203052916,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
qnsdqtyflw,2013-08-09,20130809075259,,FEMALE,38.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
qcmm6xvzj7,2014-03-11,20140311160214,,MALE,26.0,facebook,0,en,sem-non-brand,google,omg,Web,Windows Desktop,Chrome,NDF
nljtqzx73f,2013-01-11,20130111201622,,-unknown-,,basic,0,en,direct,direct,product,Web,Windows Desktop,Chrome,NDF
kljumqbymo,2013-01-11,20130111020752,,FEMALE,37.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
em7mrd3zwu,2014-04-19,20140419032341,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
2a0t6afl03,2013-06-29,20130629145956,,FEMALE,55.0,facebook,0,en,direct,direct,linked,Web,iPad,Mobile Safari,NDF
mvcemvdxw6,2013-12-27,20131227202141,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
x1kbc3a3zb,2013-05-01,20130501054233,,FEMALE,30.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
8wfwjcqur9,2014-03-15,20140315150602,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Other/Unknown,-unknown-,NDF
lx8773ndp1,2014-06-23,20140623092958,,-unknown-,,basic,23,en,direct,direct,omg,Android,Other/Unknown,Android Browser,NDF
df7ijmytvi,2014-03-05,20140305152158,,FEMALE,31.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
2a6oalzdih,2014-01-27,20140127050934,,-unknown-,,basic,25,en,direct,direct,,iOS,Other/Unknown,-unknown-,NDF
njecahpxec,2013-06-24,20130624045037,,MALE,40.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
tkmq0y2r72,2014-04-23,20140423012454,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
to5xbymu3q,2014-02-22,20140222201757,,-unknown-,,basic,0,en,sem-brand,google,tracked-other,Web,Windows Desktop,IE,NDF
3x9xrmljz0,2013-09-10,20130910224051,,MALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
uye1sycj4s,2013-02-24,20130224210449,,FEMALE,37.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
zkxg4lvjjw,2013-09-10,20130910161334,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
wer72blkc5,2011-03-14,20110314060017,,-unknown-,,basic,2,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
fcrlz2ufp2,2014-02-26,20140226214824,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
0g7619ussj,2014-01-20,20140120220457,,-unknown-,,basic,0,en,direct,direct,omg,Web,Mac Desktop,Chrome,NDF
3ccv9ii9s2,2014-06-30,20140630170003,,-unknown-,,basic,0,en,seo,bing,tracked-other,Web,Windows Desktop,Firefox,NDF
abv2vt542x,2014-04-03,20140403220704,,-unknown-,,basic,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF
cwiew1k9dz,2013-09-15,20130915232508,,MALE,37.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
kpg3acngd7,2013-08-02,20130802034101,,-unknown-,,basic,0,en,direct,direct,linked,Web,Windows Desktop,IE,NDF
h2w1bp665l,2013-10-18,20131018191824,,FEMALE,32.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
slqgq6pyhq,2012-10-31,20121031202847,,FEMALE,44.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
1mp3wcojr6,2011-10-07,20111007153449,,MALE,28.0,facebook,0,en,content,facebook,,Web,Other/Unknown,-unknown-,NDF
x5sri9mjyk,2014-02-10,20140210150540,,-unknown-,,basic,0,en,sem-non-brand,bing,omg,Web,Desktop (Other),Chrome,NDF
svr9flmfqx,2013-05-22,20130522154453,,-unknown-,,basic,24,en,direct,direct,untracked,Moweb,iPhone,-unknown-,NDF
cibra6q6ll,2014-04-22,20140422031824,,MALE,49.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
ipe27sgm0k,2013-05-30,20130530053546,,FEMALE,61.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Firefox,NDF
lewfee00ay,2013-05-22,20130522190534,,MALE,30.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
au0phye2zi,2014-05-27,20140527093122,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
hsj7ek9ofc,2014-02-18,20140218052335,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
f90iq4qsqq,2014-02-10,20140210035227,,MALE,29.0,facebook,12,en,api,other,untracked,Android,Other/Unknown,-unknown-,NDF
x1f2fe0f0h,2014-03-10,20140310114946,,FEMALE,23.0,facebook,0,it,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
slgxajrlws,2013-04-17,20130417202651,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Windows Desktop,IE,NDF
bzlduvmw0c,2013-06-11,20130611175857,,FEMALE,,facebook,12,en,api,other,omg,Moweb,Mac Desktop,Safari,NDF
y91lulaw3f,2012-04-21,20120421213233,,-unknown-,,basic,0,en,direct,direct,,Web,Other/Unknown,-unknown-,NDF
iooemb4lzq,2013-12-07,20131207023647,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
5npvxugut3,2012-09-15,20120915031628,,FEMALE,27.0,basic,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
7376dc2mxi,2013-10-31,20131031031055,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
c95e3gl8d6,2014-04-14,20140414205339,,-unknown-,27.0,basic,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
qchzg7lzma,2013-05-01,20130501174129,,FEMALE,82.0,facebook,0,en,direct,direct,linked,Web,Windows Desktop,Chrome,NDF
n7dcytsjke,2014-06-09,20140609020807,,FEMALE,53.0,basic,0,en,sem-brand,google,tracked-other,Web,iPad,Mobile Safari,NDF
cytenbuvma,2014-06-03,20140603005219,,-unknown-,,basic,23,en,direct,direct,untracked,Android,Android Phone,-unknown-,NDF
faxa5x8zvv,2012-09-12,20120912182431,,FEMALE,53.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
ogub0eumzp,2013-07-11,20130711182615,,FEMALE,19.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
ib3bcqahi3,2013-02-28,20130228005737,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Chrome,NDF
idyyx6hibq,2013-08-05,20130805061324,,-unknown-,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
v8ifxe6vo7,2013-10-01,20131001021554,,-unknown-,,basic,0,en,sem-brand,google,untracked,Web,Mac Desktop,Safari,NDF
n56fxswgc0,2014-03-10,20140310034857,,-unknown-,,basic,0,en,remarketing,google,linked,Web,Android Tablet,IE,NDF
b4j1y1g8t1,2013-08-21,20130821171138,,MALE,43.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
haugxxurct,2012-09-10,20120910185658,,FEMALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
bxrj2jsdiq,2014-02-16,20140216060904,,FEMALE,39.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
as22or1cmd,2014-03-12,20140312075206,,-unknown-,,basic,0,en,sem-brand,google,linked,Web,Mac Desktop,Safari,NDF
kvzs109bjt,2014-02-27,20140227233553,,FEMALE,34.0,facebook,12,en,api,other,tracked-other,iOS,Mac Desktop,Firefox,NDF
cclwrzgeim,2014-04-27,20140427222916,,FEMALE,23.0,facebook,0,en,direct,direct,omg,Web,Mac Desktop,Safari,NDF
hlazhrwya9,2013-06-07,20130607042154,,-unknown-,,basic,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
kkwutmckkt,2013-07-11,20130711045706,,-unknown-,,basic,0,en,sem-non-brand,google,omg,Web,Mac Desktop,Safari,NDF
vr6amt0u7a,2014-03-21,20140321232310,,MALE,44.0,basic,0,en,sem-brand,google,omg,Web,iPad,Mobile Safari,NDF
cdqw2amcai,2012-10-10,20121010020844,,MALE,36.0,facebook,0,en,direct,direct,linked,Web,Mac Desktop,Safari,NDF
4tnh1k3tmo,2013-01-22,20130122234318,,FEMALE,37.0,basic,0,fr,direct,direct,untracked,Web,Mac Desktop,Chrome,NDF
7l2bwmhsbn,2012-10-30,20121030164353,,FEMALE,46.0,facebook,0,en,sem-brand,google,omg,Web,Mac Desktop,Safari,NDF
5vn62icmtp,2013-04-07,20130407055453,,MALE,49.0,facebook,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
oos4j67msu,2012-08-15,20120815075844,,MALE,48.0,facebook,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
0gb8yu839f,2013-12-10,20131210204244,,FEMALE,26.0,facebook,0,en,direct,direct,tracked-other,Web,Mac Desktop,Safari,NDF
u4r8yw6n4v,2013-04-26,20130426024430,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
07tmyhhuma,2014-03-09,20140309062949,,-unknown-,,basic,24,en,direct,direct,linked,Moweb,Android Phone,Chrome Mobile,NDF
yzop4oifhk,2013-12-10,20131210040436,,FEMALE,26.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,Chrome,NDF
dmue0icnla,2014-04-23,20140423065926,,-unknown-,,basic,0,en,sem-brand,google,linked,Web,iPad,Mobile Safari,NDF
sk77k9auwy,2012-02-03,20120203194100,,FEMALE,30.0,facebook,0,en,direct,direct,omg,Web,Windows Desktop,Firefox,NDF
2fqxr8dbht,2014-04-17,20140417054659,,FEMALE,21.0,basic,0,en,direct,direct,linked,Web,Windows Desktop,Firefox,NDF
cp9bulycnb,2012-08-02,20120802175813,,MALE,106.0,facebook,0,en,sem-brand,google,omg,Web,Windows Desktop,IE,NDF
xsrki5ec90,2014-04-09,20140409185004,,-unknown-,,basic,25,en,direct,direct,untracked,iOS,iPhone,-unknown-,NDF
ml5nimmlk2,2013-08-24,20130824013618,,MALE,,basic,0,en,direct,direct,linked,Web,Mac Desktop,Firefox,NDF
4moe0sgnof,2012-09-06,20120906000611,,MALE,29.0,facebook,0,en,sem-non-brand,google,omg,Web,iPhone,Mobile Safari,NDF
di0s5ke0um,2012-12-11,20121211052943,,FEMALE,40.0,facebook,0,en,seo,yahoo,linked,Web,Mac Desktop,Safari,NDF
t98wzgqdkq,2013-10-06,20131006194845,,FEMALE,85.0,facebook,0,en,direct,direct,untracked,Web,Windows Desktop,IE,NDF
rfjxv2k783,2013-12-08,20131208053814,,-unknown-,,basic,0,en,direct,direct,untracked,Web,iPad,Mobile Safari,NDF
k2q62g299m,2011-09-20,20110920010539,,MALE,39.0,basic,2,en,sem-non-brand,google,,Web,Other/Unknown,-unknown-,NDF
k6rontyket,2013-10-29,20131029012224,,-unknown-,,basic,0,zh,content,gsp,omg,Web,Windows Desktop,Sogou Explorer,NDF
k1o5ct7mwq,2013-12-17,20131217080709,,-unknown-,,basic,25,en,direct,direct,,iOS,Other/Unknown,-unknown-,NDF
sswuepqet2,2014-05-21,20140521220524,,MALE,41.0,facebook,0,ko,content,google,omg,Web,Windows Desktop,Chrome,NDF
jtf6as3ol5,2013-08-24,20130824071536,,FEMALE,28.0,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Firefox,NDF
wcpqhz4vp4,2012-04-15,20120415222658,,FEMALE,36.0,facebook,0,en,direct,direct,linked,Web,Android Tablet,IE,NDF
pzrebyfr1h,2013-11-30,20131130224455,,-unknown-,,basic,0,en,direct,direct,untracked,Web,Mac Desktop,Safari,NDF
gat7d02ptl,2013-04-12,20130412210120,,MALE,26.0,basic,0,en,direct,direct,linked,Web,Mac Desktop,Chrome,NDF
